328	1	"What I think about computers benifiting our community is great. Tecenology has gone far over the years. The most important is the computer. Most schools have computers. The reason is that benefits society. They are a hudge save in paper. You also learn more thing about place @CAPS1 any thing. These reasons support why we need to have computers. Computers benifits our community by saving paper. It also make our work neater. We can talk to friends and familys. The main reason is that it give computer technians more jobs people need more jobs computer also provide news. say The mayor need to send and iportant message about polluting the water he can do that through email. The main thing today in our society is going green. The only way we can do that is by swiching to computers. We have to chop so many trees down just to get @NUM1 paper to each kid in the grade. Aduts should understand we need to conserve paper. Now I know what your thinking what of we need to print something. My response is that you just could email it to a teach friend or any body else. Kids these day need to learn more about other cultures. We need to know what there econimy. The fastes what we could do that is internet. It is so much faster than looking through thousands of books. All you have to do is type the place you want and boom there it is. There are many benefits to having a computer my final reason is it also give you great hand I cordination. And if you want to be a athe lite than you need lots of it. How the computer gives you hand I coordination is from typeing an moving the mouse. The best way is to play lots of education video games. Whith all the facts and statement I gave you like benifiting community, going green and also learn about other place. Please when you are writing you article before and listen to my facts."	4	4		8																					
329	1	"Dear town @CAPS1 paper, I would have to pick being for computers. There are a couple reasons why I'm for computers and they are being able to talk to friends online, being able to learn stuff, and you can also play video games. One reason that I would be for computers is so you can talk to freinds online. So if you have a facebook or myspace you can talk to your friends all day if you wanted to. What I mean is simply by typing in what you want to say to your friend they will receive those exacte words then they'll reply. For example if you wanted to just say hi then your friend would look at his/hers messages then just reply. So being able to talk to friends online is one example why I for computers. Another reason that I would be all for computers is being able to learn things. So if you wanted to learn a language then you would go to google or something and try to find a fast easy site. What I mean is if you goto google a whole bunch of site's will come up, so what you want to do is find the fastest easyest site for you. So being abe to learn important things like a language is another reason I'm for computers. The last reason for me picking computers is because you can play video games. What I mean is if you were borde and noone to talk to then you can get on your computer and play a mind numbing game or an educational game for class. For example in science class we played a game on the computer and it had to do with gravity and that was what we were learning about so it was an educatinola game. So that is the last reason why I'm for computers. I'm for computer because you can play games. So now you know why I'm all for computers. I am for computers because you can talk to friends online, learn stuff and play video games."	4	4		8																					
330	1	"Dear @ORGANIZATION1, I understand that there is a big discussion going on about if computers have a possitive effect on people. I believe that computers do not have a possitive effect on people because children on the computers are not safe, they are spending too much time on the computer, and the programs and internet for the computer cost too much money. First, computers have a negative effect on people, including chicken, because computers are not safe. With all this @ORGANIZATION1 technology, child predators can go onto facebook or another website and find out everything about you. This has happend to many people. Some predator went onto my friend @PERSON2's facebook page and found out his birthday, where he lived, and what school he went to. Thiss guy sent @PERSON2 a threat saying that something going to happen to him. Luckily, with the help of police, they were able to find this guy and arrest him before he got to @PERSON2. These days, this is happening all the time. More than @PERCENT1 of @CAPS3 give all of their information away about it on these websites and child predators have looked at them. @PERSON1 states that ""@CAPS1 this @ORGANIZATION1 technology has helped, but the negativity if has had on society but @DR1 the good the computer is doing."" @CAPS2 @ORGANIZATION1, do you want @CAPS3 to get taken by these child predators who know everything they need to know because of the computer? Another reason why computers have had a negative effect on people is because @CAPS3 are spending too much time on the computer and not enough time doing homework and exercising outside. These @ORGANIZATION1 websites that gives @CAPS3 the ability to talk with friends and play games have made @CAPS3 lazy and addicted to the computer. My friend, when he was little, would play outside for hours and hours at a time. He would play all different kinds of sports with his neighbor. Now @PERSON3 is older and all he does is sit on the computer until his parents have to force him off of the computer for dinner time. @PERSON3's grades have dropped tremendously and he has gotten very chubby compared to what he used to look like. Statistics show that more than @PERCENT2 of @CAPS3 have gained weight due to not exercising and their grades have dropped @NUM1 on @NUM2 grading scale. Dr. @DR1 Much says that, ""@CAPS3 have forgotten the fun in playing outside and lost the determination they had to do well in school. This is all because of these @ORGANIZATION1 computers @CAPS2 @CAPS3 now can go to any website do anything on that website."" @LOCATION1 @ORGANIZATION1, do you want your @CAPS3 to gain weight and stop doing well in school? Lastly, computers have had negative effect on society because of money. Many families have spent thousands thousands of dollars on buying the computers and @CAPS1 them fixed. These @ORGANIZATION1 computers are crazy expensive. They range from @MONEY3@NUM3 for a @CAPS4 computer. Then each family had to buy the software and programs to go with the computer. A close family friend of ours just bought a computers. They bought a @CAPS5 that costs @MONEY2, on top of that, they spent @MONEY3 on all the programs they needed for the computer. This family cannot afford this computers but they think that they need one. @CAPS2 they have gone to the college fund for money. Now their kid has to go to a cheap school @CAPS2 their family won't go. Statistics show thas @PERCENT3 of families have waste their college money in computers because the family thinks they need a computer. Dr. @DR2 @CAPS6, ""families do not need computers, yet they waste their college money on them. @CAPS2 @ORGANIZATION1 do you think that money from a college fund is worth a computer? Computers are not worth @CAPS1 your children at."	6	5		11																					
331	1	"Dear @CAPS1, A recent study by scientists shows that too much sitting down, especially in front of computers is dagerous to health. This is only one reason why I think that, although they are useful, computers are not entirely beneficial to our society. The hinder us from excersising, interacting with nature, and spending time with family and friends. Excercising, as we all know, is necessary to remain as a fit and health human being. But how is this possible with some people going to work everyday and getting shut in their offices at their computers all day. Too much computer time even for kids, can lead to obesity and overweightness. Also, like I mentioned before scientists have concluded asked, that too much sitting is bad for you. It isn't how the body was built to work. If you have seen wave, one of @ORGANIZATION1's most recent movies, undertaking is easy. The humans in that movie, after relying on computers for so long, became obese and fat and had no muscle. This is an of course, but minor visions of this are going around the world. Going out do instead of sitting a computer is a sure way to healthy. The next thing that computers restrict us in is our ability to experience nature. Even simulations don't cut it. If you wanted to see a frog or of some other animal, can't just @ORGANIZATION2 it, look for it in the real. Developing a connection to nature can really nurture the use of that is and ill. Instead of exploring a computer, explore the world as we know it until it's or you're too old. Learn how to do somthing by. Instead of hiring someone to make at, make it yourself. Do it to learn it, sit at a computer website to hire someone! Get up and get outside! As you become more dependent on your computer, you become less dependent on family and friends. It causes there to be a lift between family members. Your family might not be able to help you when you're in need. If you're an adult, and you're on the computer all the time for something other than work, then your not supporting your family, you have no income, no life, and no future. Why would anyone do this to themselves? Imagine this!:You have nothing except your laptop. You're a , on and have family relations. Nobody wants to be that kind of loser living on the streets! You have nobody and nothing except for your computer, and you've wasted your life away. Too much time on your computer means that everyone suffers. To sum it all up, computers maybe, but every single cloud has a dark lining. Computers stop us from exercising, interacting with nature, and being with our families. So get outside!"	5	5		10																					
332	1	"Imagine a world without computers chaos in war, even the cluter on your desk. The chat you're having with you bestfriend on aim wouldn't happening. The report on @LOCATION1 might not get done because all the books were checked out, in fact we wouldn't have noble or any space program without computers. I know of this happened I wouldn't be happy. Compaines almost relys on technology you can't just send a letter and have @CAPS2 at the office in five minutes. Communication through the computer is very popular. @PERCENT1 of the world use aim or another chat service, in a studie done by a @CAPS1 professor @NUM1 out of every student doesn't talk to family on aim service a quote from the professor said ""@CAPS2 a good thing to stay in touch with their familys as wel as keeping up to date on curent events. @CAPS5 computers are taken away information is gone. Its all lost in some pile of papers. @DATE1 time my computers crashed and I had a report due but all the books were gone. That report was done @DATE1 when they were fixed. Now thanks to the new computer @CAPS3 @PERCENT2 more organized a nasa is running on mars. Nasa runs completely by computers. Look what they have given us today. @PERCENT3 of all household aplienses come from nasas work. A coment from nasa imply @PERSON1 ""@CAPS4 would be no cars or phones without use, their coumputes to."" @CAPS5 thats true are they going to take away cars and phones as well. We need you the people to dicide. The people who made this country what @CAPS2 is to dicide do think we shouldn't have coumpters. I don't and neather should you."	4	4		8																					
333	1	"Dear local newspaper, Computers have a lot of affects on people. Some affects are it takes away from family and friends, you don't really have a social life and you don't get enough excersise. Computers take away from friends and family time. I did an interview yesterday with @PERSON1; and I asked,"" @CAPS1 you go over your grandmas house what do you usually do?"" @CAPS2 said, ""I usually use the computer."" @CAPS3 do you want to use the computer while your their? your with your family your supposed to spend time with them. Play a game like monopoly, or play @CAPS4. Those are fun and great way to interact with your family. If your family member doesn't have those games bring them! People think that because there is facebook, aim, e-mail, and myspace that your interacting with friends. You really aren't. I asked my friend @PERSON3 what @CAPS2 thought of those things and @CAPS2 said ""They are great interacting websites."" They really aren't. They are websites on the computer. While you are on the computer your not really maintaing a social life. Your town holds activites or has a fun place you could too. Your town @MONTH1 have a gym, community center, or a library. Go their and hangout with friends interact with them. Go to school, goto the library, and hang out with friends are great ways to interact with people. People don't think about @CAPS1 your sititng in your computer chair and @CAPS5. While your sitting in the chair your not excercising, @CAPS1 you keep @CAPS5 your gaining weight. You might get fatter @CAPS1 your stuffing your face wih cheez- itz and not excersising I asked @PERSON2 a question it was what do you do while your on the computer? @CAPS2 said ""I eat.."" @CAPS5 isn't bad, but @CAPS1 your not really paying attention you eat more than you need. Your town has rec leaguges of sports such as @CAPS6, softball, and baseball. Join a team instead of playing on the computer and @CAPS5. Get @CAPS7! Computers aren't the greastest things in the world. You don't stay fit with them, you aren't very social, and you don't really spend time with your family. Computers don't really help you grow up, and be mature for the future."	5	4		9																					
334	1	"@ORGANIZATION1, The use of computer per family has increased greatly in the past @NUM1 years. In that same time people are getting fatter and they need more exercise. If you use the computer it might break or not work properly. Computers are a big waste in time and a bigger waste in money. In the past @NUM1 years many people @MONTH1 have gained a lot of weight. They do not do regular activities like going to the supermarket because you can shop online. Studies show that if you go to the supermarket or a store you are likely to be less fat then if you shop on line. Another reason why computers dont give you exerise is because of google. If you wanted to see a picture of a beautiful mountain you could just go to google and type it in. It is a much easier way to see sights but if you walk you could burn up to @NUM3 times as much calories then if you just look it up on google. Another reason why computers dont give you exercise is you can get addicted to a game. Lets say that you have basketball practice at @NUM1:00pm. If you go on the computer at @NUM5 then you could easily get addicted to a game and forget you have practice. You would be stuck on your computer mindlessly typeing a way on a computer game that doesnt help you anywere in life. When you dont go to practice you will not sweat and therefore gain extra weight. Scients say that if you actully play a sport you can lose weight by up to @PERCENT1 then if you didnt. Before there computers life was simpole, no student forgot there homework. But now they use there computer many things can go wrong. First the printer can break. @CAPS1 year my printer stoped working @NUM1 times so I could not do my homework. My teacher said that forgetting my homework affectde my grade by over @PERCENT2. Another reason why handwriting is more convienet is you are capable of doing writing during school @CAPS1 year with my teacher @PERSON1 i had to write a prompt. She told me to go to the computer lab and type it but all the computers were taken. When I got down stairs she told me I had to write it so I got a @NUM7 because she could not read what I wrote. Every other kid got a @NUM8 or above but since I was not use to writing it affected my grade. Another reason why computers are inconvienet is when you need to do research. My parent got rid of our books a wile ago because of computers. So one day when I was home alone I had to reasearch euthonzing dogs on the computer but there was a power outage. I could not do my @ORGANIZATION1 events for science so I got a @NUM9 on it. That grade brought my adverage down form an a+ to an a-. The only reason why I got a bad grade because I depended on the computer for reasearch and it let me down. If I had better hand writing I would have gotten a better grade. The final reason why computers do not benifit society is because they are a waste of money. Most computers caust up to @MONEY1 for the computer and installing. There is no need for them because everything computers have a library can give. The library has books so you can reasearch with books insted of computers. In my house all @NUM7 people in my family has a computer but @NUM11 of the computers are used once a week. They are extreamly expensive and there is no need for them. Also my dad works at a computer store and he says that the computer people are overcharging by @PERCENT3. With that extra @MONEY2 you could buy many books and magisnes insted of a computer. That is why computers are not useful. People are not getting exercise, so the gain @PERCENT1 more weight. It is much less convienent then writing by hand. Finally they are a major waste of money. The decads without computers were much more useful and everyone lived happpier."	5	5		10																					
335	1	"Dear @CITY1 @ORGANIZATION1, @CAPS1 if I was with or aganist people using computers. But I thought about it I decided that i was aganist using computers. For the same reasons, safety stop education, sites that are not appropriate to see. I know many people @MONTH1 think how come using a computer is not safe. Well eventhough you are not talking to someone in person and only on the computer what you do over computer is not safe. The reason why is because most of the time there would be thats thirty and we be like @NUM1, @DATE1 and I use those ages because kids are age be the man one on @CAPS2 myspace, but he can be like thirty and we be like @NUM1 - @DATE1 and us not knowing he comes on myspace or @CAPS2 put another picture up there of young did we start thinking to him meet up and something had happend. For example my friend who was on myspace was talking to a fourty-one year old and then they met up but she did not know his age and she was rapped. Not everybody is true over the computer. Education is very important even for adults and children. Bieng on the computer is not going to bring are education up is going to brings down. The reason why this is most @DATE1 threw @NUM3 come home from school put there hookbag down eat and then do straight on myspace, @CAPS2, @CAPS5 instead of studying, reading, doing their homework. Eventhough those websites do help you learn but only about for myspace, read messages on @CAPS2 look at people comments on @CAPS5. Like for example I would go and instead of me learning new I am bieng and learning new information. Learning brings achievement, a computer brings not succeeding. There is not much I can say about sites thats not appropriate all I can say is watch what you on and see on myspace cause you might just but into something you not suppose to such as raped that went on. Be careful."	5	4		9																					
336	1	"Dear @CAPS1, ""@CAPS2 at @CAPS3 killed in a horrific acident"" is the title that flashes across the screen. Then another, and another. What is supposed to be @NUM1 minutes grows into an hour or two that take away from your family. I can see why this @MONTH1 bring up many conflicts; as computers can be very helpful. However, I feel that more often they negatively impact the general public. For one, there are many sites out there that portray false information. Plus, computers begin to consume the rest of peoples' lives. When it comes to these technological devices there are pros but there the cons can easily outweigh them. To start, computers are loaded with viruses, scams and internet predators. So easily someone can steal credit and information by placing offers that seem ""too good to be true."" @CAPS4 you listen to your instincts, then you'll know that they are. But, many people who don't know any better fall for these traps. In fact, @NUM2 out of @NUM3 people have been scammed some time in their life I can clearly remember when someone. I know thought they were buying a pair of boots. Later That day, they got a call from the credit card company warning them about the purchase. These days you have to be so careful when you're on the computers. When my friends and I were learning about evaluating websites in computer processing class we came upon a site that seemed reliable, and accurate. We were all shocked when we learned that everything about it was fake. Computers can put people who @MONTH1 not know any better at risks. I strongly feel that sites like these and many others have a negative impact on the public. in addition, computers steal much of peoples' time to the point where family, 'doing homework and exercising is limited. I can understand the effects of too much exposure to computers because I see it everyday with my younger brother. Once he begins his video interactive games, homework is pushed a side. The only words from his mouth are, ""@CAPS5, just one more game!"" I suppose you can infer how this turns out: one game, turns two and so on. It isn't only children either. Many of my own friends are update status or pictures on @CAPS6 for three hours every night. Isn't their a point where we can draw the line. between going on for ten minutes and letting the computer control your life? When surveyed ;the majority of students said that they spent at least two hours on the computer every night. When games and instant messaging starts to take away from studying and exercise there is a huge issue. Computers take away peoples' free time and can negatively impact their grades and fitness. So, I ask you to consider the benefits of computers; but also look for the negative effects. You will realize that their are more than you would believe. Support me on this by limiting usage of computers and by helping the public see the dangers that these technological devices @MONTH1 bring. Computers can harm relationships, finances and your personal life more than you would think!"	6	5		11																					
337	1	"Dear Local newspaper, @CAPS1 well @CAPS1 many others, i believe computers are not only good, but beneficial. Computers are advanced our world little by little every day. We all use them for communication, entertainment, and knowledge. Computers are like people with fun to do and things to learn. Computers are beneficial to everyone worldwide. Computers gradually advance communication more and more everyday. It used to be old letters by mail, then it became e-mails, twitter, and facebook. These websites upgrage communication today. Long distance friends can view photos, information, videos, and chat from far away. Some site like @ORGANIZATION2 allow you to instant message your friends. Lastly, video chatting is a new improved way to see a live video of the other person. According to @ORGANIZATION1 @NUM1 more user signed up for web-cams since the beggining of @DATE1. Communication is positively affected by computers. I know you @MONTH1 have fun with sports or nature, but sometimes it is great to get great entertainment for yourself instantly. Computer games only cost about @MONEY1 and are instant access. Also, surfing the web for news or funny videos is fun sometimes. Almost everyone who has a @CAPS2 gets a blast surfing the internet. Do you ever wonder how to hear the song you like when it's not on the radio? Itunes stores, organize, and plays music in a virtual library for permanent access. What also happens is youtube allows you to watch music videos or hear songs for free. Now thats why computers are straight entertainment. Finally, computers provide you with so much knowledge and is great for education. Certain websites let you access tons of knowledge. Wikipedia and diccionary.com are great for learning."	5	5		10																					
338	1	"Dear, local Newspaper @CAPS1 I read the article and I think that you guys are right because in the @DATE1 kids rather stay inside on the computer. @CAPS1 who know's what they do @CAPS1 some kids are on facebook all day some are on @CAPS2 or @CAPS3. Sometimes kids dont even like to go do exercises they stay on the computer eating & eating. I think if their was no technology kids these days wont be beast. Some kids dont even like hanging out with their friends or family they say that they want to stay home on the computer but we should do more, exercises than being on the computer. If were always on the computer we wont learn nothing at school because when were at school kids could be thinking about going home to go on the computer and you wont focused on our education @CAPS1. And what if kids drop out or dont come to school anymore because they to be chatting with their friends or a stranger. What if a girl didn't want to go to school and on her computer. What if she is talking to a stranger computers so kids can just go and do some exersis instead of being on the computer and wont be a beast anymore."	4	4		8																					
339	1	"Dear @PERSON2, @CAPS1 a "home on your town; all you hear is, "mom, mom , mom drive me to the library to get books". You see many residents just dying to go to foreign countries but have no money. Is this what you want every home to start looking like? Computers have a great affect on people seeing as it allows people to talk and interact with one another. You can learn about places you've always wanted to go to and it is probably the device that makes your life easiest. For these reasons computers are what benefits society most. First of all, computers let friends and family talk without spending a nickel. I know I have relatives who are too poor to pay the high costs of phone bills that come their way when we need to talk this means that not everyone can afford talking on a phone, but a computer costs nothing to use. Also, in the @ORGANIZATION3 issue @NUM1, @DATE1 @NUM2 a recent poll showed that @PERCENT1 of people who own computer use it to talk instead of on a phone. I know some people say that computers are too time consuming, but if this many people use computers to talk, there's no need to worry about paying phonebills. Also, @PERSON1 a @CAPS2 of @ORGANIZATION4 says that less people needed a loan when the computer came out with instant messaging and video chatting. This shows that friends and families stopped paying massive phonebills and just talked online. Furthermore, just from using a computer anyone can find facts about lands halfway across the @LOCATION1. What's more is that they can be in the bedroom or room. A boy name @CAPS3 @PERSON4 who attends @ORGANIZATION1 said that he always wanted to go to when he was little and was as when he looked up @LOCATION2 and facts and pictures on the web. Also, @PERSON3 a teacher at @ORGANIZATION5 @ORGANIZATION1 task a poll asking how many students did projects having to do with foreign countries and @PERCENT2 of them they did. That means that so many people need to resourced foreign countries and need to use a computer to find out about it. It shows that many more use computers to visit faraway lands. Last but not least, computers are just about the convenient thing to have in a recent poll done by @ORGANIZATION2 showed that @PERCENT3 at people would rather have a computer than a car that just shows the important computers are. Also, I used to think computers were bad for you and everything, but when I received one for my @NUM3 birthday, I found out how useful they were. Many people say computers are time comsuming because they haven't used one yet. Also did you know that million people use a computer that's more than half their population and such a poor country? That shows her important computers are and how convenient. All and all, now @CAPS1 have if happy residents, laughing on the computer they do because computers allow them to talk with friends learn and visit foreign countries and are so convenient @PERSON2 and readers computers withour a doubt benefit society."	6	5		11																					
340	1	"Computers, More and more people are using them. They are used to talk, for lesieure and many other things. But are computers a good thing? Computers can be a very good thing to have around. Besides practically unlimited information, you can stay in touch with your family using @ORGANIZATION1. You can use @ORGANIZATION2 word to make documents and powerpoint presentations that organize your ideas. Also you can use @ORGANIZATION2 excel to manage your finances! Windows movie maker allow you to contruct your own movies ifl you own a camera. Besides the obvious most helpful features, you can play computer games, watch mores and listen to music on a computer. Like anything, computers have downsides too. Some are small and some can be very big. computers are expensive. You can't see who's really talking to you on a computer. Also, many people have important information on a computer. Peoples computers have been infected and information has been stolen leaving people helpless. Bugs can also seriously damage your computer rendering it imposible to use. Many people can be smeared on the internet as well. Hate sites that encourage terrorism, racial violence and drug use are all over the web. You have to be careful where you go when using the internet. Also, sometimes computers can take over peoples lives. People spend too much time on facebook and not enough time reading or keepng in touch with family. Computers can be great things. Between their great features allowing you to be informed all the time and programs that or be great for managing buisness, it's no wonder almost every @CAPS1 household has one. Many people don't like computers. They say that the cons outweigh the pros. I disagree. Yes, the cons can be annoying & sometimes serious. But if your smart enough to stay away from @CAPS2-@CAPS3, install anti-virus software, and never give away your information to an unamed surce, the pros outweigh the cons. So overall, if your smart enough, a computer can be a fun, convienent edition to your life allowing you to do more than you ever imagined."	4	5		9																					
341	1	"Did you ever need to know something about another place, or maybe want to see your baby cousin who is not a baby anymore? Having a computer is a huge benefit to society. It not only ables you to find out information, and chat with family and friends but also can teach you hand eye coordination. A computer can tell you just about anything you need to know. This could help you learn about other cultures, places, or something as simple as what is @LOCATION1 creampie. the computer has endless knowledge. This is a huge benifit because a computer is one of the few tools that could help you expand your learning with a click of a button. Having a computer also allows you to talk to family and friends. New computers now have webcams. This benifits you to see and speak to them without having to get on a plane or any long car rides. Which I know is a big benifit for everyone who has relatives that don't live right next door whether it helps your swing in baseball or to catch that touchdown, having a computer is a big help in hand-eye coordination. Believe it or not, having to type a paper for school helps out alot in hand-eye coordination. Having hand-eye coordination can help you out a lot in life whether in activities, school work, or jobs. It is obvious that having a computer is a huge benifit to society by having that ability to learn more, chatting with family and friends, or to help you pass the football with one of your buds. The society today wouldn't be the same without computers."	4	4		8																					
342	1	"Dear editor: More and more people use computers, but not everyone agrees that that benefits society. As editor of the newspaper, you have the power to inform people about situations. In my opinion computers are desperately in need because of the following: the computers give people the ability to learn about faraway places, people, and weather, they allow people to talk online with others, and many jobs use computers. Do you want a more economically advanced state? First of all the computer gives people the ability to learn about far away places, people, and the weather. I have an uncle named @PERSON1, that has @NUM1 little girls. Every day in the morning before school @PERSON1 checks on the weather, on his computer to make sure it is safe to go school. However, one day forgot to check the weather on his computer and took his kids to school. Little did he know the roads were extremely icey. Sadly @PERSON1 and his daughters got in a car accident and two of girls broke a few bones. As you can see, the weather the computer world have saved him a trip to the emergency room. Next, the computer allows you to talk online with other people. Dr. @DR1 from @CAPS1 states says that, ""chating online with others (@CAPS2) is the best way to stay in touch with others from your old school, camp and many other places."" I highly agree because adults can stay in touch with freinds from middle school. Also @PERCENT1 of students say that they usually go online to study or get the pages for homework. I believe that chating online to study for tests is a fantastic idea because it will help the students to get better grades. Some parents say that that is a way to study and a waste of time. However teachers say that ever since @CAPS2 was invented the students grades were skyrocketing. Finally most jobs today use computers. For example my dad works for @ORGANIZATION1 and the computer helps him communicate with clients all over the world. Also the chat can translate the language, thus it makes it much easier than talking on the phone. Also the teachers use computers to put grades from students in. This makes the teachers job much easier because it averages all of the grades. The computer revolutionise the jobs of people. In conclusion the computer has a positive effect on people because it gives people the ability to learn about faraway places, people, and weather, allows people to talk online with other people, and many jobs use computers. I urge you to support me by writing a positive article on computer and how the help the society. Please take my idea into consideration."	5	4		9																					
343	1	"Dear editor, @CAPS1 name is @CAPS2 and I am a @NUM1 year old girl; yet active in reading the daily newspaper. As I was going through last weeks newspapers, I saw an ad to write an article about either the negative or positive factors about computers. I am here to persuade other readers about the negative affects computers have on people. As an active member of the computer, I take part in all negative factors. People who spend more than one hour on the computer are involved in @CAPS3, @CAPS4, or playing a computer game. of those kids are too involved in their compute games. I saw this segment on @CAPS5 @NUM2 about how @PERCENT1 of all teens play on the computer atleast once when they are supposed to be homework. Computer games distract from kids learning. Kids feel that @CAPS3 is more inportant than doing math homework. Computers don't benefit to kids learning. Kids or even adults who are too involved in some use of computers don't want to talk. They feel they need to focus on winning and beating all their friends. To win, people can't talk, just focus on the game. Kids who need to win and not talk could lead to lifetime results. Being self-consious or having no social skills are the biggest lifetime results from being too involved in a computer game. That is how being too involved in computer games affects their social skills. Kids who are too involved in their computer games, don't get enough exrcersize causing obsity. Kids think they are getting exrcersize by playing but in reality they are doing nothing at all. Kids think they can't leave their game, but they can. there is always a pause button somewhere on the screen. Soon kids get addicted to playing and dont think going outside is important anymore. That is how computer games cause long term effects. In conclusion, computers have no benefits on people. Computers cause no learning to be done anti-socialism, and abesity. All of these results are long term which causes you life to be okay. I dont you want a happy and successful life?! I know I do!"	5	4		9																					
345	1	"Dear Local Newspaper, Have you ever thought about all the intresting things you can do on computers such as call people, order groceries, and read books for school. Today it seems like the world is held together by technology and I think computers are at number one. ""@CAPS1 my older sister moved to @CAPS2 it was hard to keep intuch and see eachother, but we found out about @ORGANIZATION1, which is a site where people all over can add people and chat, call, or webcam eachother, so we do that everyday and it's like she never left home."" @PERSON2 says about the internet site @ORGANIZATION1. @CAPS4 sure @PERSON2 and a lot of others love their computers. Studies show that @NUM1 out of @NUM2 people get more done in the day online @PERSON1 says ""everyday my day is shortened because my @CAPS3 because while at work I can order my groceries and have them delivered by four o clock @CAPS1 I arive home from work I can make doctor apt, school apts and schedul meetings all with one touch/click where ever I go, instead of looking on the calander or picking up the phone. @PERCENT1 of couples today say they met online via twitter, facebook, myspace or aol. The internet is great for meeting new people because you @CAPS4 eachother and get to know one another or look at their profile pictures and things. You cand find peolple just like you online and after a while the two of you are friends. I have some of my best friends online through a mutual friend's page and it's a sucessful friendship today. Even schools took education to the web, with all books from a class avalible at home online. Students can even check grades online now and recieve comment from teachers. So now students are pushed to use the web at home and at school. I hope I have opened your mind a little to understand the internet is not all bad, and people spend so much time on them now because everything has moved to the web like school, stores, food, even tv you name it the web has it. Personaly I spend about an hour or two on the web chating, studying, watching tv. After I might go walk or play my @CAPS5 but i'll still conected to the web because the @CAPS5 picks up on wi-fi connections. So I think computers let you open up and connect with others and get other things done on the web. I hope by now you feel the same"	5	5		10																					
346	1	"Dear @LOCATION1, @CAPS1 a teanger growing up in this technologic era @MONEY1 society, I think computers are more harmful than helpful. I presume that books are better resources, people can find fun in other ways and that computers can be dangerous and cause health problems. @CAPS1 a well-read newspaper, your stand on this subject will influence the minds @MONEY1 many. I know computers can help find information, but personally, I believe that books are better resources. Anyone can write and post an article on the internet, even if what they are saying is not true at all. People can lie and say they are a doctor in their @NUM1's when they are really a @NUM2 year old working at @ORGANIZATION1. On the computer, you can never be sure who to believe, but with books you know what you're reading is accurate. The information on the computer, (that's true) you can find a book. Sure, the computer @MONTH1 be the quicker or ""easy way @CAPS6 "" in some cases, but maybe what people need is a challenge. It seems that because @MONEY1 the growing technology, every generation gets lazier and lazier, and less and less into books and it's time for that to stop. Also, people can find fun in many other ways not involving a computer. Many people use social networking sites to connect with their friends, such @CAPS1 @CAPS2, @CAPS3 and @CAPS4, but on those, you can't tell if that person is really who they say they are or not. If you want to talk to your friends, why not call them or more modernly, text them? That way you can be sure @MONEY1 who you are talking to. Too many teens nowadays hide @CAPS6 in their rooms and play games on their computers and spend less and less time with their families. What happend to playing cards and board games with your family? It's much more enjoyable, in my opinion if you play the game for real and not virtually. You can also go outside and get some fresh air, instead @MONEY1 that muggy smell in your room because you're so busy on the computer, you forgot to @CAPS5 the laundry. Plus, if kids have to start handwriting their papers that would improve their handwriting, because they wouldn't get the simplicity @MONEY1 typing. Besides, some kids don't have access to computers, anyways and you have to handwrite your @ORGANIZATION2's, so why not? Lastly computers can be dangerous and/or harmful to health. The use @MONEY1 social networks allows kids to put all their information @CAPS6 there, for anyone to see. This can lead to bad things, like being stalked or kidnapped. The internet also carries many innapropriate images and websites, that youngsters, or anybody, really, should be looking at also staring at a computer screen for hours on end is very bad for your eyes and can cause very serious vision problems in the long run. Plus, I'm sure you've heard how many typists are more prone to arthritis or any problems with pain or loss @MONEY1 the use @MONEY1 their fingers because @MONEY1 the movement @MONEY1 your fingers when you are typing. Getting rif @MONEY1 computers will help to impact peoples' well- being-in a positive manner. While many people enjoy the use @MONEY1 computers, there is really not that great @MONEY1 a need for them. Books are better resources, you can find fun in many other ways, and they can be dangerous/harmful to health. Why spend hundreds or @MONEY1 on a tool that is not even necessary? Don't let the media fool you or pull you in with their tricks, scams, or gimmicks to get you buy one, and next time you go to turn on your computers, thinks "" @CAPS5 I really need this or is there a better way to achieve what I need to get done or what I want to @CAPS5?"" because, more than likely there will be a better way. So, sometimes it's better to say ""@CAPS6 with the new ways @MONEY1 doing things technologically in with old ways @MONEY1 doing things manually."	6	6		12																					
347	1	"Dear local @CAPS1 I hear you are not sure if computers are good or not well they are and I have many reasons why but I will tell you is. First the games teach hand eye coordination, teach people about faraway places like other countrys, last it helps to keep in touch with people. My first major reason is it can and does help hand eye coordination every day. It does this with the mouse you have to be very coordinated to be good at the games on the computer. This will help in every day lives to to play catch with your son or to pick something up it is very important. Also it can help you get on ethnic back round to learn about faraway places. If you are going on a trip I would want to know about that place to see what I need. Or to just look at how beuatiful the countrys are will make you amazed. So for just @NUM1 reasons I would already rethink. Finally I think this is most important reason of to stay in touch with I know my mom dont got a facebook and she talking to all he old friends she says ""nice"" I think have friends is very important to everyone and computers help them. I conclusion there are reasons why a computer is good like hand eye coordinations learning about faraway places. So I hope you have been I know I would have and there is no doubt is my you will make the right choice."	4	3		7																					
